12,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,1,3,5,11,23,NaN,NaN,88
116,44,NaN,0,0,NaN,0,0,1,5,8,4,NaN,1,1,2,7,12,23,35,47,75,97,NaN,179,NaN,237,241
250,139,10,0,0,0,0,NaN,33,101,131,NaN,44,38,55,NaN,121,NaN,191,215,228,NaN,251,253,255,255,NaN,255
255,205,NaN,2,6,12,21,63,183,249,NaN,248,217,NaN,230,242,254,255,NaN,NaN,255,NaN,255,NaN,255,255,255,253
255,248,122,NaN,NaN,149,178,NaN,254,NaN,255,NaN,NaN,255,255,NaN,255,255,255,255,255,NaN,254,230,NaN,219,221,125
255,255,248,221,251,255,NaN,255,255,255,255,255,255,255,255,248,235,208,188,192,253,255,225,NaN,28,44,47,NaN
255,255,NaN,255,255,255,NaN,255,255,249,230,243,255,255,163,NaN,NaN,36,NaN,87,250,255,201,17,NaN,NaN,2,0
255,255,255,255,254,248,NaN,NaN,130,75,45,NaN,246,250,61,NaN,1,0,0,77,250,255,199,16,NaN,0,NaN,0
NaN,255,255,255,217,117,150,71,11,NaN,1,31,217,254,64,NaN,NaN,0,0,71,249,255,196,15,0,0,0,0
255,255,237,163,104,18,17,5,0,0,0,NaN,209,254,NaN,0,0,0,0,NaN,249,255,NaN,10,0,NaN,0,NaN
255,255,227,46,16,2,0,0,NaN,NaN,0,36,227,253,62,0,NaN,0,1,88,252,255,159,NaN,0,0,0,0
255,255,234,36,0,NaN,0,NaN,0,0,0,41,234,247,55,0,0,0,2,120,NaN,NaN,147,4,0,NaN,0,0
252,255,NaN,NaN,0,0,0,NaN,NaN,0,0,46,235,NaN,38,0,NaN,NaN,NaN,147,NaN,255,123,3,0,0,0,0
223,NaN,253,NaN,1,0,0,0,0,NaN,2,NaN,247,210,22,0,NaN,NaN,NaN,186,255,251,83,1,0,0,0,0
181,255,255,135,NaN,0,NaN,0,NaN,0,NaN,159,255,NaN,NaN,0,0,0,NaN,228,NaN,237,43,0,0,0,NaN,0
119,255,NaN,185,12,0,NaN,0,0,NaN,54,225,237,76,3,0,0,0,72,NaN,NaN,205,20,0,0,0,0,0
57,242,255,234,47,1,0,1,NaN,62,176,253,NaN,NaN,0,0,NaN,2,114,255,255,158,NaN,0,0,0,0,0
23,203,255,254,NaN,21,5,27,NaN,219,NaN,224,56,2,NaN,0,NaN,6,157,NaN,255,110,2,0,0,0,0,NaN
5,116,251,255,NaN,154,NaN,NaN,244,255,252,136,13,0,NaN,0,0,14,195,NaN,255,70,NaN,0,0,0,NaN,0
0,32,196,255,255,255,246,253,NaN,252,177,34,NaN,0,0,0,0,NaN,225,NaN,239,39,0,NaN,0,0,NaN,0
0,4,69,224,NaN,NaN,255,255,247,158,42,3,NaN,0,NaN,0,0,44,240,255,206,NaN,0,0,0,0,NaN,0
0,0,6,73,NaN,NaN,247,214,108,24,2,0,0,0,0,0,1,79,254,255,158,NaN,0,0,NaN,0,0,0
0,0,0,6,NaN,NaN,96,49,12,1,0,0,0,0,0,0,3,126,255,255,112,1,0,0,0,NaN,0,0
0,0,0,0,1,3,3,1,0,NaN,0,0,NaN,0,NaN,0,7,169,255,250,70,0,0,0,0,0,0,0
0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,NaN,0,NaN,0,22,212,255,NaN,38,0,0,0,0,0,0,0
0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,0,NaN,1,68,247,255,201,18,0,0,0,0,0,0,0
0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,NaN,0,2,102,254,255,NaN,6,NaN,0,0,0,NaN,0,0
0,0,0,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,87,253,255,NaN,2,0,0,0,0,0,0,0
