0,0,NaN,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,NaN,0,0,0,0,0,NaN,NaN,0,0,NaN,0,0
5,1,0,0,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0
179,NaN,NaN,29,16,NaN,1,1,NaN,NaN,0,0,0,0,0,0,10,38,2,0,0,0,0,NaN,0,NaN,0,0
255,255,255,242,NaN,202,151,140,107,89,86,85,79,74,NaN,68,NaN,240,86,25,22,15,NaN,6,4,2,1,0
NaN,255,255,255,255,255,NaN,255,255,255,255,255,NaN,255,255,NaN,255,255,252,NaN,235,223,204,193,NaN,NaN,135,85
NaN,NaN,253,195,NaN,255,201,NaN,198,194,201,223,NaN,224,208,209,249,NaN,255,247,241,243,NaN,251,255,255,247,196
1,78,242,237,255,150,27,4,7,6,7,122,240,34,9,18,NaN,249,137,NaN,27,29,32,NaN,NaN,NaN,NaN,NaN
0,3,71,249,NaN,15,0,0,0,0,NaN,NaN,253,41,0,21,241,225,11,0,0,0,0,NaN,0,0,0,0
0,0,71,NaN,166,1,0,0,NaN,0,0,99,254,49,NaN,29,NaN,206,NaN,0,0,0,0,0,0,0,0,0
0,NaN,97,255,133,0,0,0,0,0,0,109,NaN,49,NaN,38,251,185,NaN,NaN,0,0,NaN,0,0,0,0,NaN
0,0,98,NaN,131,NaN,NaN,0,0,0,0,128,253,42,0,59,255,169,1,0,0,0,0,0,NaN,0,NaN,0
0,NaN,61,NaN,162,1,NaN,NaN,NaN,0,0,146,240,20,NaN,88,255,153,0,NaN,0,NaN,0,0,0,0,0,0
0,0,NaN,238,225,17,0,0,0,0,NaN,191,NaN,5,0,122,255,118,0,0,0,0,0,0,0,0,NaN,0
0,NaN,3,178,255,114,1,0,0,0,NaN,236,177,NaN,0,152,255,NaN,0,NaN,0,0,0,NaN,0,0,0,0
0,0,0,78,253,233,56,2,0,0,68,254,133,0,1,NaN,254,53,0,0,0,0,0,NaN,0,0,0,0
0,NaN,0,11,186,255,NaN,134,NaN,117,210,239,39,0,3,199,248,32,NaN,0,0,0,0,NaN,0,0,0,0
0,0,0,0,29,207,255,255,NaN,255,NaN,129,2,0,5,211,242,22,0,0,0,0,0,NaN,0,NaN,0,0
NaN,0,0,0,0,26,144,NaN,NaN,174,89,8,NaN,0,9,225,225,11,0,0,0,0,NaN,0,NaN,0,0,NaN
NaN,0,0,0,0,0,NaN,7,8,4,0,NaN,NaN,0,20,241,NaN,4,NaN,0,0,NaN,0,0,NaN,0,NaN,0
NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,44,253,180,2,0,0,0,0,0,0,NaN,0,0,0
0,0,NaN,NaN,0,0,0,NaN,0,0,0,0,0,0,58,254,NaN,1,0,NaN,NaN,0,NaN,0,0,0,NaN,0
0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,NaN,NaN,255,139,0,0,0,0,0,0,0,0,0,NaN,0
0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,NaN,110,255,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,140,255,NaN,0,0,NaN,NaN,0,NaN,NaN,0,NaN,0,0
0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,156,254,57,0,0,0,0,NaN,0,0,0,0,0,0
0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,NaN,252,47,0,NaN,0,0,0,0,0,0,NaN,0,0
0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,216,251,NaN,0,0,0,0,0,0,0,0,0,NaN,0
0,NaN,0,NaN,0,0,NaN,NaN,0,0,0,0,NaN,7,NaN,233,17,0,0,0,NaN,0,0,0,0,0,0,0
