0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,2,13,NaN,32,4
0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NaN,64,119,149,209,240,241,NaN
0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,3,12,73,168,226,NaN,255,255,NaN,255,NaN,220
NaN,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,3,20,70,151,200,252,NaN,255,255,255,255,NaN,255,NaN,255
0,4,NaN,0,NaN,NaN,0,0,0,0,0,4,46,134,218,253,255,255,255,255,255,253,240,202,NaN,209,234,244
46,165,96,NaN,8,28,36,8,11,NaN,63,156,243,255,255,255,255,255,NaN,NaN,NaN,150,35,9,9,19,29,45
207,255,NaN,161,191,226,230,192,200,NaN,251,NaN,NaN,255,NaN,255,252,188,NaN,43,234,NaN,19,0,0,0,NaN,NaN
255,255,255,255,255,255,255,NaN,255,255,255,255,254,238,212,255,167,13,0,111,NaN,255,69,0,NaN,NaN,0,0
252,255,NaN,255,255,NaN,255,255,NaN,NaN,235,144,93,36,114,255,113,0,4,190,255,253,50,0,0,0,NaN,0
NaN,233,NaN,255,NaN,255,255,255,243,143,43,3,NaN,0,134,255,NaN,0,23,246,255,201,6,0,0,0,NaN,0
3,30,89,95,NaN,255,255,205,100,3,NaN,0,NaN,6,194,255,62,0,NaN,252,255,102,0,0,0,0,NaN,0
0,0,0,0,70,255,253,46,2,0,0,NaN,0,43,251,252,32,0,34,252,255,57,NaN,NaN,NaN,0,NaN,NaN
0,0,NaN,0,97,255,249,24,0,0,0,0,NaN,86,255,NaN,9,0,84,255,250,26,0,0,0,0,0,NaN
0,0,NaN,0,NaN,NaN,225,7,0,0,0,0,0,114,255,219,4,0,122,255,223,NaN,0,0,0,NaN,0,NaN
0,0,0,0,118,NaN,205,2,0,0,NaN,0,0,129,255,201,2,1,175,255,NaN,1,0,NaN,0,NaN,0,0
0,0,0,0,NaN,255,180,0,NaN,0,0,NaN,0,160,NaN,168,NaN,NaN,226,255,112,NaN,0,0,0,0,0,0
NaN,0,NaN,1,183,255,162,0,0,0,0,0,5,211,255,128,0,27,249,255,62,0,0,NaN,0,0,0,0
NaN,0,0,2,203,255,136,NaN,0,0,0,NaN,30,249,253,50,0,83,255,245,24,0,0,0,0,NaN,0,NaN
0,0,NaN,3,214,255,143,NaN,NaN,0,0,NaN,94,255,222,NaN,NaN,133,255,212,4,0,0,0,0,0,0,0
0,NaN,0,1,NaN,255,165,0,0,NaN,NaN,1,168,255,148,NaN,0,170,255,NaN,NaN,NaN,0,0,0,0,0,0
0,0,0,0,147,255,186,1,NaN,0,0,1,NaN,253,58,0,1,196,255,151,NaN,0,NaN,NaN,0,0,0,0
0,0,0,0,128,255,221,5,0,0,0,8,192,215,8,0,6,226,255,113,0,0,0,0,0,0,0,0
NaN,0,0,0,101,255,NaN,NaN,0,0,4,116,254,115,0,NaN,13,244,255,NaN,NaN,0,0,0,0,0,0,0
0,0,0,0,NaN,253,NaN,166,26,84,162,248,NaN,18,0,NaN,17,248,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0
0,0,0,0,6,215,255,254,NaN,250,255,NaN,95,0,NaN,0,32,254,252,36,NaN,0,0,0,0,NaN,NaN,0
0,0,0,0,0,118,255,255,255,255,NaN,188,NaN,0,0,0,48,255,249,22,0,NaN,0,0,0,0,NaN,0
0,0,0,0,0,15,205,255,NaN,255,NaN,54,0,0,0,0,68,NaN,250,NaN,0,0,0,0,0,NaN,0,0
0,0,0,0,0,NaN,41,228,255,249,88,1,0,0,0,0,63,NaN,237,11,0,0,0,0,NaN,0,0,NaN
