0,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,1,NaN,2,5,14,61,43
NaN,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,1,3,6,9,20,28,NaN,83,NaN,119,153,195,NaN,223
0,0,0,NaN,0,0,0,0,1,2,7,14,27,67,106,134,NaN,186,220,232,NaN,253,254,NaN,255,255,255,255
0,0,0,0,NaN,1,NaN,51,91,116,165,197,221,248,255,NaN,255,255,255,NaN,255,255,255,NaN,255,255,255,NaN
NaN,0,5,50,104,112,178,243,253,255,255,255,NaN,NaN,255,255,255,255,255,255,255,255,255,255,255,NaN,NaN,184
12,12,116,236,255,NaN,NaN,255,NaN,255,255,NaN,255,NaN,255,255,NaN,255,NaN,236,NaN,255,250,179,134,NaN,65,13
180,180,246,NaN,255,255,255,255,NaN,255,254,248,245,246,221,210,196,102,50,36,199,255,198,10,2,4,1,0
255,255,255,255,255,255,255,252,183,127,109,NaN,49,50,37,77,23,1,NaN,NaN,201,255,167,1,NaN,0,0,NaN
255,NaN,255,255,NaN,255,255,139,13,NaN,2,0,0,1,116,NaN,26,0,NaN,14,231,255,157,0,0,NaN,0,0
247,246,209,172,230,255,NaN,NaN,0,0,0,NaN,NaN,8,210,252,NaN,0,NaN,37,250,255,151,0,0,NaN,NaN,NaN
76,61,NaN,11,203,255,255,102,0,NaN,0,0,0,48,252,239,NaN,0,NaN,67,255,255,129,NaN,0,NaN,0,0
NaN,0,NaN,5,NaN,255,249,73,0,0,0,0,0,NaN,NaN,203,NaN,0,0,NaN,255,NaN,109,0,0,0,0,0
NaN,0,0,NaN,NaN,255,165,10,0,NaN,0,0,1,NaN,255,NaN,0,0,0,137,NaN,255,88,0,0,0,NaN,0
0,0,0,26,249,255,142,0,0,0,0,0,6,212,255,104,NaN,0,1,167,255,254,59,0,0,NaN,NaN,NaN
0,0,NaN,35,251,255,129,0,0,0,0,0,41,NaN,255,57,0,0,NaN,202,255,251,NaN,0,0,0,NaN,0
0,0,0,28,248,NaN,116,0,0,0,0,1,144,NaN,233,NaN,0,0,11,230,255,232,16,0,NaN,0,NaN,0
0,0,NaN,16,NaN,255,NaN,NaN,0,0,NaN,3,198,NaN,174,2,0,0,22,243,255,201,NaN,0,0,0,0,0
0,0,0,13,234,255,NaN,0,0,0,0,35,240,255,87,NaN,0,0,57,253,255,NaN,NaN,0,0,0,0,0
0,0,NaN,10,229,NaN,166,1,0,0,1,140,255,NaN,NaN,0,0,0,100,255,255,132,0,0,0,0,0,0
0,0,0,11,231,255,NaN,1,NaN,0,30,NaN,255,135,1,0,0,0,125,NaN,255,97,NaN,0,0,0,0,NaN
0,0,0,9,224,255,163,1,0,2,137,255,238,36,NaN,NaN,NaN,NaN,NaN,255,255,69,0,NaN,0,NaN,NaN,0
0,0,0,3,NaN,255,206,7,7,NaN,232,255,NaN,NaN,0,0,0,0,134,255,255,63,NaN,0,0,0,0,0
0,0,NaN,0,NaN,255,247,32,61,NaN,NaN,227,29,0,NaN,0,0,0,NaN,255,NaN,62,NaN,0,0,0,0,0
0,0,0,0,120,255,255,133,210,NaN,NaN,121,1,NaN,0,NaN,0,0,128,255,248,NaN,0,0,0,0,NaN,NaN
0,0,0,NaN,53,NaN,255,255,255,255,241,33,NaN,0,0,NaN,0,0,86,NaN,220,9,0,0,0,0,0,NaN
0,0,0,NaN,8,209,255,255,NaN,255,145,3,0,0,0,0,0,0,39,245,142,NaN,0,0,0,0,0,0
0,0,0,0,0,NaN,255,255,255,NaN,28,0,0,NaN,0,0,0,0,4,68,18,0,0,0,NaN,0,NaN,0
0,0,NaN,NaN,0,49,249,255,NaN,56,1,NaN,0,0,NaN,0,0,0,0,1,0,0,0,0,0,NaN,NaN,NaN
