0,NaN,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0
0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0
NaN,0,0,NaN,NaN,NaN,0,0,0,NaN,0,0,0,NaN,1,3,7,9,9,16,28,39,89,77,NaN,0,0,0
0,0,0,0,0,0,NaN,NaN,0,0,0,0,13,79,NaN,NaN,198,206,210,224,NaN,NaN,255,NaN,5,0,NaN,0
0,NaN,0,NaN,0,0,0,NaN,0,NaN,0,1,150,253,255,255,NaN,255,NaN,249,247,236,243,178,NaN,0,0,0
NaN,0,0,0,0,3,6,3,NaN,3,0,1,179,254,169,226,166,NaN,76,47,40,28,163,143,0,NaN,NaN,NaN
0,0,0,1,43,165,201,172,194,109,0,0,80,NaN,145,245,212,13,0,NaN,0,0,NaN,NaN,0,0,0,0
0,NaN,NaN,37,226,NaN,243,215,249,198,3,0,3,53,154,255,255,84,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,1,NaN,246,124,NaN,NaN,242,217,6,0,0,0,74,255,242,146,0,NaN,0,0,0,NaN,0,0,NaN,0
0,0,NaN,236,252,234,250,NaN,244,NaN,1,0,0,0,61,254,171,166,0,0,0,0,0,NaN,NaN,0,NaN,0
0,NaN,32,240,255,NaN,NaN,152,56,2,NaN,0,0,0,61,253,126,135,NaN,NaN,0,0,0,NaN,0,NaN,0,NaN
0,0,2,56,174,NaN,171,29,0,0,0,0,0,0,66,254,NaN,102,NaN,NaN,0,0,0,0,NaN,0,0,NaN
0,0,0,0,12,154,NaN,199,NaN,0,0,0,0,0,NaN,255,NaN,44,0,0,0,0,0,0,NaN,0,NaN,0
0,0,0,0,0,6,130,255,92,0,0,NaN,NaN,4,117,255,173,4,0,0,0,0,0,NaN,0,0,NaN,0
0,0,0,NaN,2,60,179,255,NaN,0,NaN,3,NaN,NaN,NaN,NaN,55,0,NaN,0,0,0,0,0,0,0,0,0
0,NaN,0,0,27,235,255,233,52,58,107,166,231,251,220,253,40,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0
0,0,0,0,44,253,255,249,NaN,NaN,255,247,188,77,65,NaN,51,0,NaN,NaN,NaN,0,0,0,NaN,0,0,0
0,0,0,0,8,NaN,206,NaN,171,144,110,45,NaN,0,34,252,131,NaN,0,0,NaN,0,0,0,0,0,0,0
NaN,0,0,NaN,NaN,4,NaN,10,NaN,NaN,0,0,0,NaN,8,211,225,15,0,0,0,NaN,0,0,0,0,0,NaN
0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,NaN,0,NaN,56,85,NaN,0,0,0,0,NaN,0,NaN,0,0,0
0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0
0,0,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0
0,0,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN
0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,NaN,0,0,NaN
0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0
