0,0,0,0,0,0,4,18,NaN,NaN,NaN,27,5,0,NaN,10,25,37,32,NaN,50,NaN,108,31,16,23,47,57
NaN,0,0,0,NaN,16,52,117,182,205,198,138,43,4,20,NaN,145,172,164,163,186,237,229,154,129,142,184,199
0,0,0,3,31,110,197,NaN,255,255,255,247,154,27,77,223,250,255,254,NaN,NaN,255,255,251,247,250,255,255
NaN,NaN,2,30,137,239,255,255,255,255,NaN,255,241,87,139,255,255,255,255,255,255,255,255,255,NaN,255,255,255
NaN,1,23,129,244,NaN,255,255,NaN,255,255,255,255,NaN,147,255,255,255,255,255,255,NaN,NaN,255,NaN,255,255,255
0,NaN,NaN,242,NaN,255,NaN,NaN,231,224,NaN,NaN,255,182,90,236,255,NaN,227,241,255,255,NaN,255,252,255,255,242
5,75,229,255,255,255,231,167,142,194,252,255,255,165,NaN,NaN,163,129,66,118,254,255,255,193,100,145,177,94
NaN,NaN,254,255,255,253,NaN,203,235,252,255,255,252,NaN,5,14,31,25,7,85,NaN,255,255,112,12,NaN,NaN,15
107,246,255,255,255,255,NaN,255,255,255,255,255,213,47,1,0,2,2,2,109,NaN,NaN,255,NaN,NaN,NaN,3,1
209,255,255,255,NaN,255,255,255,255,255,NaN,231,104,11,0,0,NaN,0,4,142,255,255,249,59,0,0,0,0
NaN,255,255,255,255,255,255,255,NaN,NaN,207,104,21,1,0,0,0,NaN,7,168,255,255,234,35,0,0,0,0
255,NaN,255,248,250,255,NaN,237,206,123,50,14,1,0,0,0,0,0,10,186,255,255,213,19,0,0,0,0
255,NaN,245,117,106,132,113,NaN,62,33,14,4,0,0,0,0,0,0,NaN,NaN,255,255,188,11,0,0,0,0
NaN,255,219,33,14,27,45,NaN,113,NaN,98,36,3,0,0,0,0,0,26,225,255,NaN,162,NaN,0,NaN,NaN,0
255,NaN,NaN,27,12,66,155,NaN,241,247,235,131,13,0,NaN,0,0,0,37,237,255,255,123,3,0,0,0,0
255,255,239,NaN,80,203,253,NaN,255,255,255,211,29,NaN,0,NaN,0,0,54,247,255,NaN,84,NaN,0,0,0,0
255,255,255,222,227,255,255,255,255,255,255,229,36,0,0,0,0,3,97,255,255,241,NaN,0,NaN,NaN,0,0
198,255,255,255,255,255,NaN,255,255,255,255,205,NaN,NaN,0,0,NaN,NaN,186,255,255,221,NaN,0,0,0,0,0
96,244,255,255,255,NaN,NaN,NaN,255,255,253,136,9,NaN,0,1,12,106,247,255,255,194,NaN,NaN,0,0,0,0
NaN,158,NaN,255,255,255,255,NaN,255,NaN,191,50,2,0,1,13,76,217,255,255,255,169,8,0,0,0,0,0
4,49,211,255,255,255,249,242,211,156,NaN,9,NaN,5,25,91,206,254,255,255,255,153,NaN,NaN,0,0,0,0
0,9,162,255,255,231,NaN,104,57,28,9,5,16,53,137,231,255,255,255,255,NaN,NaN,NaN,0,0,0,0,NaN
0,NaN,139,255,255,NaN,51,NaN,18,30,44,NaN,126,210,NaN,255,255,255,NaN,255,255,200,18,0,0,0,0,0
0,NaN,NaN,NaN,NaN,NaN,179,126,NaN,172,202,225,250,255,255,255,255,NaN,NaN,255,255,215,24,0,0,0,0,0
NaN,1,64,242,255,NaN,253,246,247,NaN,255,255,255,255,255,254,214,93,82,252,255,191,18,0,NaN,0,NaN,0
0,0,26,194,255,255,255,255,255,NaN,NaN,255,255,255,243,183,80,16,NaN,218,244,117,NaN,0,NaN,0,0,0
NaN,0,6,NaN,241,255,255,255,255,255,255,NaN,250,211,123,45,NaN,1,13,109,136,NaN,1,0,0,0,0,0
0,0,1,29,177,255,255,255,NaN,NaN,255,NaN,181,79,NaN,3,NaN,0,3,24,28,NaN,NaN,0,0,0,0,NaN
