0,0,0,0,1,15,75,138,68,8,0,0,0,0,0,NaN,0,0,0,0,0,0,0,1,NaN,6,21,19
0,0,0,1,24,NaN,224,253,214,74,4,0,NaN,0,0,0,1,3,2,4,8,9,NaN,32,63,104,162,143
0,0,0,16,140,247,255,255,255,200,28,0,0,1,NaN,25,45,63,57,NaN,119,133,168,NaN,233,247,NaN,252
0,0,NaN,NaN,248,255,255,255,255,251,78,NaN,2,34,113,192,227,243,239,251,254,254,255,255,255,255,255,255
0,2,65,230,255,255,234,227,255,255,101,1,11,148,NaN,255,NaN,255,255,255,255,255,255,255,NaN,255,255,NaN
0,16,NaN,255,255,205,84,140,255,NaN,91,0,17,203,255,255,255,NaN,255,255,253,241,232,211,176,161,155,71
1,77,247,NaN,223,68,85,224,NaN,242,NaN,NaN,9,143,245,NaN,255,255,245,163,96,NaN,52,33,17,13,13,5
11,172,255,NaN,135,110,227,255,255,184,17,0,1,NaN,88,134,255,255,174,20,5,NaN,NaN,0,NaN,0,0,0
77,238,255,250,186,243,255,255,238,77,2,NaN,0,1,5,82,NaN,255,127,NaN,NaN,NaN,0,0,0,NaN,0,0
236,NaN,255,255,254,255,255,244,113,11,0,NaN,NaN,0,0,91,255,NaN,97,NaN,0,0,NaN,NaN,0,NaN,0,0
255,255,255,255,255,255,243,131,14,0,0,0,0,0,1,113,255,252,NaN,0,0,NaN,NaN,0,0,0,0,0
255,255,255,255,255,213,103,22,1,NaN,0,0,0,NaN,2,137,255,248,56,0,0,0,0,NaN,0,0,0,0
255,255,254,220,142,49,8,NaN,NaN,0,0,0,0,0,4,160,255,243,43,0,0,0,0,0,0,0,0,0
NaN,NaN,235,57,NaN,2,3,19,19,3,0,0,0,0,10,192,255,228,26,0,NaN,0,0,NaN,0,0,0,NaN
253,NaN,237,36,NaN,4,49,159,144,22,NaN,0,0,0,29,NaN,NaN,208,14,NaN,0,0,0,NaN,0,0,NaN,0
NaN,NaN,253,NaN,22,69,201,254,243,NaN,0,NaN,NaN,0,NaN,251,NaN,185,8,0,0,0,0,0,0,0,0,0
136,NaN,NaN,235,183,230,255,255,239,46,0,0,0,3,132,255,255,160,4,0,0,NaN,NaN,NaN,0,NaN,0,0
48,226,NaN,255,NaN,255,255,NaN,177,NaN,0,0,0,17,199,255,NaN,139,2,0,0,0,0,0,0,NaN,0,0
NaN,116,247,255,255,255,NaN,NaN,58,2,0,0,0,59,244,NaN,255,136,2,0,0,0,0,0,0,0,0,0
0,18,117,242,255,255,241,NaN,5,0,0,0,NaN,152,255,255,255,NaN,2,0,0,0,0,0,0,NaN,0,0
0,1,NaN,203,255,252,133,13,0,0,NaN,2,68,236,255,255,255,130,2,0,0,0,NaN,0,NaN,0,NaN,0
NaN,0,18,217,NaN,209,28,0,0,NaN,1,34,196,255,255,255,NaN,121,NaN,0,0,0,0,0,0,0,0,0
0,0,30,235,255,161,5,0,1,8,41,170,255,255,228,235,255,155,13,0,0,0,0,0,0,0,NaN,0
0,0,37,240,255,157,6,6,25,99,199,252,NaN,246,113,197,255,234,57,0,0,0,0,0,0,NaN,0,NaN
0,0,31,235,255,208,65,100,178,243,255,255,252,148,23,NaN,255,254,87,0,0,NaN,0,NaN,NaN,0,NaN,0
0,0,15,202,255,255,241,254,255,255,255,247,149,NaN,2,109,255,236,51,0,0,0,0,0,0,NaN,0,NaN
0,0,4,126,255,255,255,NaN,255,255,226,119,22,1,NaN,42,195,NaN,12,0,0,0,NaN,0,0,0,NaN,0
NaN,0,0,43,237,NaN,NaN,255,255,210,78,14,NaN,0,0,7,44,23,NaN,0,NaN,0,NaN,0,0,NaN,0,NaN
