0,0,0,9,144,255,255,157,NaN,0,0,0,0,0,0,NaN,3,4,6,14,15,23,37,46,55,48,NaN,NaN
0,0,NaN,156,254,255,255,NaN,52,0,0,10,104,120,NaN,152,184,186,198,224,NaN,237,247,NaN,252,NaN,NaN,236
0,3,147,NaN,255,255,255,255,NaN,0,NaN,90,NaN,255,255,255,255,255,255,255,255,255,255,255,255,255,255,NaN
0,74,252,255,230,141,196,NaN,129,0,0,124,255,255,NaN,255,255,255,NaN,NaN,255,232,NaN,NaN,NaN,110,NaN,20
6,193,NaN,204,39,1,138,255,99,0,NaN,51,238,255,217,156,NaN,111,255,255,NaN,30,NaN,2,NaN,0,0,0
66,253,253,60,NaN,NaN,221,255,NaN,0,0,NaN,50,208,NaN,2,NaN,87,255,252,23,0,0,0,0,0,NaN,NaN
NaN,255,205,7,35,193,255,NaN,NaN,0,0,NaN,0,12,5,0,NaN,143,255,242,11,0,0,0,NaN,0,0,0
155,NaN,146,92,215,255,NaN,NaN,0,0,0,0,NaN,0,0,0,1,193,NaN,215,3,0,0,0,0,0,0,NaN
147,255,183,250,255,254,139,5,0,0,0,NaN,0,0,NaN,0,9,NaN,NaN,169,0,0,0,0,0,0,0,0
129,NaN,255,255,248,126,7,0,0,0,0,0,0,0,NaN,0,33,252,255,115,0,0,0,NaN,0,0,NaN,NaN
NaN,255,255,248,90,3,0,0,0,0,0,0,0,0,0,0,66,255,254,54,0,0,0,NaN,0,0,0,0
10,210,255,NaN,206,77,0,0,0,0,0,0,0,0,0,0,NaN,255,237,14,0,0,0,0,0,0,NaN,0
0,61,NaN,255,255,NaN,7,0,NaN,0,NaN,0,0,0,NaN,0,177,255,NaN,1,0,NaN,0,0,0,0,0,0
NaN,1,NaN,NaN,255,214,6,0,0,0,0,0,0,0,0,3,NaN,255,129,0,0,0,0,0,NaN,0,0,0
0,NaN,NaN,NaN,248,71,0,0,0,0,0,0,NaN,0,0,NaN,244,255,87,0,0,NaN,0,0,0,0,0,0
NaN,102,NaN,255,NaN,2,0,0,0,0,NaN,NaN,0,0,0,90,255,255,46,0,0,NaN,0,0,0,7,23,1
19,228,255,177,7,0,0,0,0,NaN,0,NaN,0,NaN,12,214,255,243,12,0,0,0,0,0,1,65,110,27
110,255,NaN,30,0,0,0,0,NaN,0,0,0,0,0,NaN,255,255,228,4,0,0,0,0,0,28,63,23,75
209,255,105,0,0,0,0,0,0,0,0,0,0,NaN,236,255,251,229,5,NaN,0,0,0,NaN,NaN,24,4,52
255,240,17,0,0,0,0,0,0,0,0,0,30,202,255,198,200,245,13,0,0,0,0,0,NaN,1,NaN,2
255,NaN,2,0,0,NaN,0,0,NaN,0,NaN,NaN,219,255,243,58,192,NaN,30,0,0,0,0,0,0,0,0,0
255,238,93,NaN,6,5,6,18,NaN,NaN,NaN,NaN,255,245,90,NaN,190,255,48,0,NaN,NaN,0,0,0,0,0,0
NaN,255,NaN,232,205,NaN,204,NaN,254,255,255,255,NaN,76,1,0,177,255,82,0,0,0,0,0,NaN,NaN,NaN,0
105,252,NaN,255,255,255,255,255,255,NaN,235,143,27,0,0,NaN,138,255,106,NaN,0,0,NaN,0,NaN,0,0,0
NaN,89,185,239,252,242,NaN,213,NaN,93,27,2,0,0,0,0,102,NaN,NaN,0,0,0,0,0,0,0,0,0
0,NaN,4,NaN,38,25,21,9,NaN,0,0,NaN,0,0,NaN,0,86,255,210,4,0,0,NaN,0,0,0,NaN,0
0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,NaN,56,NaN,232,7,0,0,NaN,0,NaN,0,0,0
0,0,0,0,NaN,NaN,0,NaN,0,NaN,NaN,0,0,0,NaN,0,15,238,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0
