0,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,NaN,0,NaN,0,0,NaN,0
0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2
NaN,NaN,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,153
0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,11,168,254
0,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,0,0,2,4,18,NaN,45,177,112,NaN,NaN,255,222
NaN,NaN,0,0,NaN,0,NaN,0,0,0,0,NaN,NaN,0,0,0,9,160,194,235,243,NaN,255,NaN,255,255,248,88
NaN,0,0,0,0,1,NaN,17,30,NaN,1,0,0,0,0,0,53,255,255,255,255,255,255,255,254,NaN,69,NaN
0,0,0,2,45,NaN,208,233,246,217,155,NaN,1,0,0,0,NaN,255,255,NaN,198,NaN,255,235,78,NaN,NaN,0
0,0,NaN,103,243,NaN,255,255,255,NaN,255,NaN,47,0,0,0,14,224,177,23,60,255,NaN,75,NaN,0,0,0
33,42,60,234,255,255,255,255,255,NaN,NaN,255,149,NaN,0,NaN,NaN,34,10,NaN,NaN,255,246,11,0,0,0,0
239,NaN,252,255,255,255,255,255,255,255,255,255,165,0,0,0,0,NaN,0,0,157,255,NaN,3,0,NaN,0,0
255,255,NaN,NaN,255,NaN,247,NaN,239,229,215,NaN,NaN,NaN,0,0,0,0,0,0,NaN,255,NaN,0,0,0,0,0
164,171,220,254,94,NaN,38,35,23,17,9,8,NaN,0,0,NaN,0,0,NaN,3,NaN,255,146,NaN,0,0,0,0
2,2,113,NaN,NaN,0,0,NaN,0,0,NaN,0,NaN,0,0,0,0,0,0,12,247,NaN,NaN,NaN,0,0,0,NaN
NaN,0,51,254,NaN,0,NaN,NaN,0,0,NaN,0,0,0,0,0,0,0,0,28,254,255,74,0,0,0,0,0
0,NaN,NaN,225,233,63,NaN,0,0,NaN,NaN,33,34,2,0,0,0,0,NaN,52,255,253,NaN,0,0,0,0,NaN
0,0,NaN,150,255,224,57,7,42,152,NaN,246,243,92,0,0,0,0,0,70,255,235,NaN,0,0,0,0,0
NaN,NaN,0,NaN,NaN,255,247,201,245,NaN,255,255,NaN,NaN,NaN,0,0,0,0,76,255,193,1,0,0,0,0,0
0,0,NaN,0,NaN,233,255,255,255,NaN,255,255,254,128,0,0,NaN,0,0,83,255,154,0,NaN,NaN,0,NaN,NaN
0,0,0,0,58,238,255,255,255,253,248,205,106,7,NaN,NaN,0,0,NaN,79,NaN,99,NaN,0,0,0,0,NaN
0,0,0,NaN,207,NaN,254,231,NaN,65,NaN,8,0,0,NaN,0,0,NaN,0,90,255,NaN,NaN,0,0,0,NaN,NaN
0,0,0,73,254,217,80,21,1,0,0,0,0,0,0,0,0,0,NaN,151,255,46,0,0,0,0,0,0
0,0,0,144,254,54,0,NaN,0,NaN,0,0,0,0,NaN,0,0,7,117,NaN,NaN,NaN,0,0,0,0,0,0
0,0,0,176,236,8,0,0,0,0,0,0,0,0,1,14,72,176,254,NaN,255,NaN,0,NaN,0,0,0,0
0,0,0,160,NaN,160,34,6,1,NaN,4,16,25,NaN,134,216,255,NaN,NaN,NaN,166,44,0,0,NaN,0,0,0
NaN,NaN,0,86,255,255,237,201,162,175,194,223,243,255,255,255,252,NaN,65,1,2,0,0,0,0,0,0,NaN
0,0,0,8,198,255,255,255,255,255,255,NaN,255,255,236,171,77,13,2,0,0,0,0,0,NaN,0,0,0
NaN,0,0,0,19,139,250,242,253,255,241,204,161,85,27,2,0,0,0,NaN,0,NaN,0,0,0,0,0,0
