0,3,31,98,152,199,NaN,250,NaN,255,255,255,255,255,255,255,255,255,255,NaN,255,NaN,255,255,NaN,168,NaN,1
38,113,230,255,255,255,255,255,255,255,255,255,255,255,255,NaN,255,255,255,255,NaN,255,255,255,255,255,NaN,14
227,253,255,NaN,255,255,255,255,247,238,220,213,NaN,NaN,232,255,255,241,227,227,229,237,234,243,NaN,255,NaN,104
NaN,255,237,178,NaN,113,96,71,37,26,13,10,10,12,181,255,255,151,19,16,18,24,21,32,114,247,255,252
255,245,57,5,1,0,0,0,0,NaN,0,0,0,6,202,255,NaN,218,NaN,0,0,0,NaN,0,4,86,190,NaN
110,NaN,15,0,NaN,0,NaN,0,0,NaN,0,NaN,0,12,219,255,255,252,75,0,NaN,0,0,0,0,1,7,NaN
NaN,3,0,0,0,0,0,0,0,0,1,9,31,66,248,255,255,255,156,2,0,0,0,NaN,0,0,0,0
0,0,0,0,0,0,0,0,NaN,25,99,200,244,251,NaN,255,255,NaN,217,16,0,0,0,0,0,0,NaN,0
0,0,0,0,0,0,1,21,124,NaN,NaN,255,255,255,255,255,NaN,255,251,54,0,0,0,0,0,0,0,0
0,0,0,0,0,1,55,204,254,255,255,255,255,255,255,255,255,NaN,255,104,0,0,0,NaN,NaN,0,NaN,0
0,0,NaN,NaN,1,52,NaN,255,255,NaN,249,205,120,NaN,NaN,171,254,255,255,168,4,0,0,0,NaN,0,NaN,NaN
NaN,0,NaN,NaN,NaN,NaN,255,255,254,157,51,13,1,0,0,NaN,224,255,255,232,24,0,0,0,NaN,0,0,NaN
0,0,0,4,136,NaN,255,255,255,221,NaN,32,2,NaN,0,NaN,130,NaN,255,NaN,NaN,0,0,0,0,0,0,0
0,0,NaN,34,235,NaN,255,255,NaN,255,NaN,229,120,13,0,NaN,NaN,NaN,NaN,255,NaN,2,0,0,0,0,0,0
0,0,0,NaN,255,255,252,190,225,NaN,255,255,NaN,165,17,NaN,15,224,255,255,187,6,NaN,NaN,0,0,0,0
0,0,1,NaN,255,255,219,20,NaN,95,213,255,255,255,180,29,NaN,185,255,255,229,23,0,0,0,0,0,0
0,0,4,184,NaN,255,210,11,0,1,NaN,181,255,255,255,NaN,97,174,255,255,252,NaN,NaN,0,0,0,NaN,0
0,0,NaN,188,255,255,228,NaN,NaN,0,0,18,167,254,255,255,NaN,NaN,255,255,255,141,2,0,0,0,0,0
0,0,1,133,255,255,253,105,2,0,0,0,16,140,240,NaN,NaN,255,255,255,255,217,NaN,0,0,0,0,0
0,0,0,54,247,255,255,231,NaN,NaN,0,0,0,NaN,46,124,161,NaN,233,255,255,255,118,1,NaN,0,0,0
0,0,0,NaN,173,NaN,255,NaN,190,20,0,NaN,0,1,21,43,7,NaN,132,255,NaN,255,NaN,7,0,0,0,0
0,0,NaN,0,27,207,255,255,254,158,57,45,80,128,211,238,44,NaN,NaN,249,NaN,255,245,49,NaN,0,NaN,0
0,0,0,0,0,47,NaN,254,255,255,251,247,255,255,255,233,34,0,12,208,255,255,255,89,0,NaN,0,NaN
0,0,0,0,0,1,18,111,226,255,NaN,255,NaN,250,203,82,4,NaN,1,143,255,255,254,84,NaN,0,0,0
0,0,0,0,0,NaN,0,NaN,26,72,98,118,85,47,12,1,0,0,0,93,255,255,NaN,154,3,NaN,0,0
0,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,47,249,255,255,NaN,10,0,NaN,0
NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,NaN,213,255,255,204,NaN,NaN,0,NaN
0,0,0,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,NaN,2,147,NaN,NaN,133,NaN,0,0,0
