0,NaN,NaN,NaN,NaN,71,254,232,220,NaN,180,NaN,181,NaN,148,134,140,140,140,143,156,145,155,142,140,127,NaN,128
0,0,0,0,0,8,115,177,182,NaN,191,205,252,245,220,215,NaN,204,189,NaN,185,191,170,156,160,NaN,161,98
0,0,0,0,0,0,0,NaN,NaN,0,0,2,210,165,3,2,1,1,0,0,0,NaN,0,0,0,0,0,0
0,0,0,NaN,NaN,0,0,0,0,0,NaN,0,172,131,0,NaN,0,0,NaN,0,0,0,0,NaN,0,NaN,0,NaN
NaN,0,0,0,0,0,0,0,0,0,0,0,161,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,141,162,NaN,NaN,NaN,0,0,NaN,0,NaN,0,0,0,0,0,0
NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,101,NaN,1,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0
0,0,0,NaN,NaN,0,0,0,NaN,0,0,0,55,246,7,NaN,0,0,0,0,NaN,0,0,NaN,0,NaN,0,0
0,0,0,0,NaN,0,0,NaN,0,0,0,0,46,248,NaN,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,NaN,0
0,0,NaN,0,25,114,NaN,201,168,70,3,0,45,250,11,NaN,NaN,0,NaN,NaN,0,NaN,0,0,0,0,0,NaN
97,7,0,72,235,234,171,141,NaN,249,189,32,57,247,8,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0
251,NaN,90,244,NaN,10,NaN,0,3,51,207,NaN,101,246,8,NaN,0,0,0,0,0,NaN,NaN,0,0,NaN,0,0
107,NaN,255,223,61,NaN,73,123,155,214,NaN,254,255,250,11,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0,NaN,0
2,205,NaN,249,255,253,255,227,181,132,65,60,NaN,248,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2,228,NaN,255,252,131,44,11,NaN,0,0,0,NaN,248,9,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN
26,250,NaN,255,206,192,72,0,0,NaN,0,0,133,243,6,0,NaN,0,NaN,0,0,0,NaN,0,NaN,0,0,0
74,221,8,NaN,184,NaN,NaN,NaN,0,NaN,0,NaN,83,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0
95,195,0,68,NaN,NaN,0,0,0,0,0,0,NaN,237,3,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0
119,200,0,NaN,108,247,NaN,NaN,0,0,0,NaN,77,234,3,0,NaN,0,0,NaN,0,0,NaN,NaN,0,NaN,0,0
NaN,193,0,0,NaN,150,NaN,43,0,0,0,0,61,247,8,0,0,0,0,0,NaN,NaN,0,0,0,0,0,NaN
85,220,2,0,NaN,10,192,218,30,NaN,NaN,0,NaN,252,13,0,0,0,NaN,0,0,NaN,0,0,0,0,0,NaN
36,NaN,NaN,0,0,0,22,NaN,223,44,0,0,44,255,27,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0
3,207,141,0,0,NaN,0,NaN,200,NaN,90,23,45,255,30,0,0,0,0,6,1,0,0,NaN,0,0,0,0
0,NaN,247,88,NaN,0,0,0,12,167,253,246,84,253,17,0,0,NaN,40,221,79,0,NaN,0,0,0,NaN,0
NaN,NaN,128,251,173,86,NaN,9,15,53,215,198,67,249,NaN,0,NaN,0,NaN,240,NaN,NaN,0,0,NaN,0,NaN,0
NaN,0,1,NaN,213,253,244,NaN,246,247,164,9,NaN,251,14,NaN,0,NaN,0,25,NaN,NaN,0,0,NaN,0,0,0
0,0,0,0,4,35,92,97,NaN,34,1,0,2,85,1,NaN,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0
