0,0,NaN,0,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,3,14,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,27,NaN,150,213,214,NaN
0,0,0,0,0,0,0,NaN,NaN,0,1,1,7,14,NaN,26,38,44,NaN,NaN,169,208,233,248,NaN,255,255,167
1,6,4,6,34,44,NaN,30,32,NaN,107,123,183,215,217,233,244,NaN,NaN,NaN,255,255,255,255,NaN,NaN,NaN,254
NaN,190,173,168,243,249,252,239,241,252,NaN,NaN,255,255,255,255,255,255,255,255,255,255,254,236,162,95,NaN,255
254,255,NaN,NaN,NaN,255,255,255,255,NaN,255,255,255,254,NaN,253,254,255,NaN,236,153,102,59,25,NaN,2,93,227
255,255,255,255,255,255,255,254,248,244,213,170,149,85,NaN,72,164,255,255,NaN,2,0,0,NaN,0,NaN,3,24
174,216,NaN,182,NaN,104,NaN,75,49,NaN,14,3,2,NaN,0,0,116,255,255,98,0,0,0,0,0,NaN,NaN,0
5,14,26,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,NaN,255,255,109,NaN,1,2,2,0,0,0,NaN
NaN,0,0,0,0,0,0,0,0,0,0,0,1,4,NaN,23,NaN,255,255,115,41,NaN,162,NaN,NaN,2,0,0
NaN,0,0,0,0,NaN,0,0,0,2,12,56,134,173,203,234,218,255,255,220,238,255,255,255,233,NaN,2,0
0,0,0,0,0,0,NaN,0,26,141,207,248,255,255,255,255,255,255,NaN,255,255,255,255,255,255,236,NaN,NaN
0,0,0,0,0,0,0,18,185,255,255,255,255,255,255,NaN,NaN,255,255,NaN,253,190,NaN,199,255,255,129,0
NaN,0,0,0,0,0,14,NaN,NaN,255,255,NaN,240,217,240,238,223,252,255,254,131,11,2,25,NaN,NaN,196,3
0,0,0,0,0,2,125,NaN,255,227,91,48,29,12,NaN,22,20,215,255,NaN,9,0,0,1,150,255,NaN,12
NaN,0,0,NaN,0,36,240,255,242,78,1,0,0,0,0,NaN,2,189,255,194,3,NaN,0,0,NaN,255,NaN,20
0,0,NaN,0,0,105,255,NaN,106,2,0,0,0,0,NaN,NaN,1,164,255,223,8,0,0,0,67,255,NaN,42
0,0,0,0,NaN,NaN,255,229,17,NaN,NaN,NaN,NaN,0,0,0,0,NaN,255,NaN,15,0,0,0,70,255,255,50
0,0,0,0,3,209,NaN,171,NaN,0,0,0,0,0,0,3,51,202,255,253,54,0,0,0,92,255,247,NaN
0,0,0,0,2,200,255,NaN,1,0,0,NaN,NaN,0,25,154,241,NaN,255,254,59,0,0,0,102,NaN,229,NaN
0,0,0,0,1,184,255,211,7,0,0,0,NaN,27,192,255,255,255,255,239,18,0,0,0,115,255,NaN,3
NaN,0,0,0,NaN,NaN,NaN,249,NaN,19,1,0,18,176,255,255,253,242,255,239,16,0,0,1,168,255,143,0
0,0,0,0,0,151,255,255,253,207,34,21,164,253,255,232,113,159,255,249,28,0,0,16,NaN,255,72,0
0,NaN,0,NaN,0,47,233,255,NaN,255,NaN,217,252,255,239,81,3,NaN,255,NaN,20,0,0,93,255,235,17,0
0,0,0,NaN,0,1,70,208,NaN,251,246,243,221,171,59,NaN,NaN,NaN,255,NaN,NaN,0,30,215,255,142,1,0
0,0,0,0,0,0,1,NaN,48,59,43,35,18,4,0,0,0,128,255,NaN,NaN,12,NaN,255,228,29,0,NaN
NaN,0,0,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,NaN,116,NaN,NaN,37,NaN,233,250,96,1,0,0
0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,76,255,213,12,2,113,96,5,0,0,0
