NaN,1,65,119,NaN,NaN,NaN,6,NaN,6,7,6,NaN,6,10,17,NaN,44,106,NaN,NaN,255,145,0,NaN,0,0,0
0,NaN,NaN,255,249,207,189,180,NaN,176,183,177,211,177,192,215,223,243,254,NaN,255,255,202,3,NaN,0,NaN,0
0,NaN,255,255,255,255,255,255,255,255,255,NaN,255,255,255,NaN,255,255,255,255,255,NaN,177,2,0,0,0,0
0,40,245,255,NaN,255,NaN,255,255,NaN,255,255,255,255,255,NaN,255,255,253,255,255,NaN,43,0,0,0,0,0
0,3,67,170,211,NaN,251,234,216,NaN,199,192,243,255,255,255,233,82,111,250,182,NaN,0,0,0,0,0,NaN
0,0,0,6,NaN,42,60,30,17,NaN,11,NaN,245,NaN,255,255,225,10,9,63,14,0,0,0,0,0,NaN,NaN
0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,0,63,NaN,253,250,255,251,NaN,0,0,0,0,0,NaN,0,0,0,0
0,0,0,NaN,0,0,0,0,0,0,0,12,NaN,105,105,255,255,NaN,0,0,0,0,0,0,0,0,0,0
0,0,0,NaN,NaN,0,0,0,0,1,4,NaN,NaN,1,21,246,255,93,0,0,0,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,6,35,115,164,170,143,62,NaN,NaN,NaN,120,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,45,151,230,NaN,255,NaN,255,242,106,NaN,255,139,0,0,NaN,0,0,0,NaN,0,0,0
0,0,NaN,0,NaN,104,238,255,255,NaN,255,255,NaN,255,235,214,255,134,NaN,0,0,0,NaN,0,0,0,0,0
0,0,0,25,167,253,255,255,255,255,NaN,240,NaN,NaN,255,255,255,133,0,NaN,0,0,0,0,0,NaN,0,0
0,0,20,NaN,255,255,255,255,220,126,48,38,110,244,255,255,255,127,0,0,NaN,0,0,NaN,0,0,0,0
0,NaN,166,255,255,255,236,132,29,2,NaN,0,3,NaN,255,NaN,255,126,NaN,2,NaN,0,NaN,NaN,0,0,NaN,0
NaN,NaN,254,NaN,253,181,50,NaN,0,0,NaN,0,0,27,249,255,NaN,162,113,131,91,NaN,NaN,2,NaN,0,0,NaN
65,249,255,NaN,NaN,9,0,0,0,0,0,0,0,9,225,255,255,255,255,255,NaN,255,223,NaN,14,0,NaN,0
198,NaN,254,149,7,NaN,0,0,0,0,5,15,79,157,250,255,255,255,255,255,255,255,255,NaN,180,32,NaN,0
254,255,172,12,0,0,1,2,12,52,155,199,251,NaN,255,255,255,255,252,249,NaN,255,255,255,255,186,14,0
255,252,48,5,15,NaN,85,141,196,244,255,255,255,255,255,255,NaN,209,78,55,87,140,217,255,255,254,134,1
255,255,194,180,NaN,243,255,NaN,255,NaN,255,255,254,217,203,255,255,71,0,0,NaN,2,21,148,250,255,231,16
NaN,255,255,255,255,255,255,255,255,255,NaN,255,193,31,116,255,NaN,NaN,0,0,0,0,0,7,NaN,255,NaN,106
229,255,255,255,255,255,252,233,173,NaN,NaN,240,250,165,187,255,253,34,0,0,0,0,0,0,23,220,255,NaN
46,NaN,225,218,NaN,151,75,33,6,1,2,151,255,255,NaN,255,NaN,NaN,18,6,5,4,5,8,24,161,255,NaN
0,5,20,16,6,3,0,0,NaN,NaN,NaN,37,231,NaN,NaN,255,255,NaN,222,188,181,167,NaN,NaN,NaN,250,255,255
0,0,0,0,0,0,0,NaN,0,NaN,NaN,1,51,198,253,255,255,NaN,255,255,255,255,NaN,255,255,NaN,255,215
0,0,0,0,0,NaN,NaN,0,0,0,0,0,NaN,18,105,195,251,255,255,255,NaN,NaN,NaN,255,255,NaN,NaN,74
0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,1,13,76,128,198,244,255,255,255,NaN,254,NaN,97,3
