0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,1,2,5,7,5,2,0,0,0,0
0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,1,6,27,NaN,125,NaN,179,NaN,169,113,NaN,NaN,0,0
0,0,0,0,0,0,0,NaN,0,NaN,1,5,22,36,102,NaN,230,NaN,255,255,NaN,255,NaN,224,67,0,0,NaN
0,0,NaN,0,0,0,0,0,2,NaN,NaN,172,227,242,NaN,255,255,253,250,221,NaN,155,82,31,7,0,0,0
0,NaN,0,NaN,0,11,38,66,124,199,247,255,255,255,NaN,239,NaN,79,60,19,NaN,3,NaN,0,0,0,0,0
0,0,0,0,29,185,243,253,NaN,255,255,249,254,NaN,221,43,7,0,0,0,0,0,NaN,0,0,0,NaN,0
0,0,0,3,150,255,255,255,255,234,154,61,189,255,NaN,30,0,0,0,0,0,0,0,0,NaN,0,NaN,0
0,0,0,26,NaN,255,255,NaN,195,NaN,NaN,0,124,255,255,65,NaN,0,0,0,0,0,NaN,NaN,NaN,0,0,0
NaN,NaN,0,32,246,255,255,NaN,63,0,0,0,60,255,255,104,0,0,0,0,0,0,0,0,NaN,0,0,0
NaN,0,0,16,219,255,NaN,NaN,77,4,NaN,0,36,251,255,137,0,0,0,NaN,0,0,0,0,0,NaN,0,0
0,0,NaN,156,252,255,255,255,245,NaN,4,0,28,245,255,169,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,NaN
0,NaN,171,NaN,255,249,184,233,255,246,NaN,1,11,226,255,168,1,0,0,0,0,0,0,0,0,0,NaN,0
8,154,254,255,NaN,75,9,109,216,NaN,223,30,8,219,255,157,0,0,0,0,0,NaN,0,0,0,0,0,0
NaN,252,255,186,27,1,0,NaN,39,223,255,161,17,224,255,157,NaN,NaN,NaN,5,NaN,3,1,0,0,0,0,0
155,NaN,227,27,0,0,0,0,NaN,85,NaN,252,96,NaN,NaN,168,70,111,154,184,181,NaN,125,73,20,1,0,0
NaN,255,117,1,0,0,0,NaN,0,NaN,NaN,NaN,224,252,255,254,255,255,255,255,255,255,255,254,211,NaN,1,0
255,252,50,0,0,0,NaN,NaN,0,1,91,255,255,NaN,255,255,252,239,224,201,NaN,227,250,255,255,232,50,NaN
255,248,NaN,NaN,0,0,0,0,2,52,206,NaN,NaN,255,255,177,70,33,18,9,NaN,20,NaN,124,231,255,193,43
255,NaN,135,29,15,5,24,46,NaN,228,255,254,255,NaN,255,89,0,0,0,0,0,0,NaN,1,97,254,254,205
211,NaN,253,237,209,NaN,221,NaN,211,204,NaN,118,254,255,NaN,74,NaN,0,NaN,NaN,NaN,0,0,0,12,208,255,176
88,251,255,255,255,255,NaN,151,48,15,NaN,21,238,255,255,61,0,0,0,NaN,0,NaN,0,0,1,159,255,172
8,118,226,255,245,205,126,18,0,NaN,0,NaN,199,255,NaN,45,0,NaN,0,0,0,0,0,0,1,170,255,169
NaN,3,29,NaN,45,13,2,0,0,0,0,1,NaN,255,245,26,0,0,0,0,0,0,0,0,NaN,229,255,135
36,NaN,NaN,0,0,0,0,0,0,0,0,2,180,255,241,21,NaN,NaN,0,0,0,0,0,16,186,255,242,38
4,0,0,0,0,0,0,NaN,NaN,0,0,NaN,122,255,205,8,NaN,NaN,0,0,NaN,0,10,156,254,255,159,4
0,NaN,0,0,0,NaN,0,0,0,0,0,0,17,NaN,57,NaN,11,NaN,17,8,6,17,NaN,253,255,NaN,28,0
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,1,0,12,99,206,NaN,181,164,NaN,253,247,169,33,NaN,0
0,0,0,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,0,0,2,50,NaN,255,255,255,249,180,NaN,NaN,0,NaN,0
