2,3,6,NaN,25,27,32,29,25,35,51,29,26,26,25,NaN,20,21,17,8,5,4,4,5,12,12,NaN,NaN
NaN,65,91,162,183,186,195,191,182,194,NaN,190,185,185,183,175,169,170,158,119,99,NaN,92,101,NaN,138,99,62
219,NaN,245,255,255,255,255,NaN,255,255,255,NaN,255,255,255,255,255,255,255,251,NaN,246,NaN,248,253,253,248,234
NaN,255,255,255,255,NaN,255,255,255,NaN,255,255,255,255,255,NaN,NaN,NaN,NaN,NaN,255,255,255,255,255,255,255,255
189,215,190,176,NaN,162,165,NaN,237,255,255,NaN,176,177,179,184,239,255,255,239,236,237,241,240,241,252,255,243
30,NaN,25,20,NaN,16,NaN,63,234,255,255,196,61,24,20,25,NaN,255,235,NaN,62,NaN,69,68,71,97,112,77
0,1,0,0,0,0,4,138,254,255,NaN,254,193,NaN,0,6,176,255,213,18,1,1,1,1,2,4,NaN,2
0,0,0,0,0,0,16,210,255,255,255,NaN,252,88,0,11,197,255,207,14,0,0,0,0,NaN,0,0,0
0,0,0,0,0,0,48,247,255,249,NaN,255,254,NaN,1,14,207,255,NaN,12,NaN,0,0,0,0,NaN,0,NaN
0,0,0,0,0,NaN,99,255,255,NaN,255,255,237,48,0,14,NaN,255,NaN,8,0,NaN,0,0,0,0,0,0
0,0,0,0,NaN,2,NaN,255,255,255,255,255,179,11,0,13,NaN,NaN,163,4,0,0,0,0,NaN,0,0,0
0,3,15,13,3,2,106,254,255,255,255,NaN,112,1,0,14,205,NaN,NaN,4,0,0,0,0,0,0,0,0
1,45,NaN,145,64,14,42,200,NaN,NaN,NaN,245,58,0,0,16,211,255,149,3,0,0,0,0,0,0,0,0
7,149,253,254,226,125,33,45,87,217,255,211,20,0,0,18,216,NaN,143,3,0,NaN,0,0,0,NaN,0,0
17,NaN,255,255,255,253,170,41,93,NaN,255,145,5,NaN,NaN,23,224,NaN,NaN,2,0,0,0,0,NaN,0,0,0
23,226,255,255,255,255,253,190,216,NaN,NaN,NaN,1,NaN,NaN,32,235,255,103,1,0,0,0,0,0,0,0,0
NaN,230,255,171,189,NaN,255,255,255,255,189,18,0,0,0,NaN,242,255,80,NaN,0,NaN,0,0,NaN,0,0,NaN
NaN,230,NaN,119,46,196,255,NaN,255,249,80,2,0,0,0,60,248,252,58,0,0,0,0,0,NaN,NaN,0,NaN
22,NaN,255,NaN,NaN,220,255,255,NaN,228,30,0,0,0,0,84,NaN,244,41,0,0,0,NaN,0,0,0,0,0
12,195,NaN,NaN,253,255,NaN,255,255,NaN,NaN,1,0,0,1,101,255,239,34,0,0,NaN,0,0,NaN,0,NaN,0
NaN,NaN,252,NaN,255,NaN,253,231,251,255,NaN,NaN,0,0,1,111,NaN,235,30,0,0,0,0,0,NaN,0,0,0
0,30,170,245,255,234,150,64,192,NaN,NaN,24,0,0,2,132,255,231,25,NaN,NaN,NaN,0,0,NaN,0,0,0
0,NaN,26,80,112,65,NaN,4,95,NaN,250,56,0,NaN,4,161,255,214,NaN,0,NaN,0,0,0,0,0,0,0
0,NaN,NaN,3,6,2,NaN,NaN,32,227,255,76,0,0,8,186,255,193,9,0,0,0,0,0,0,0,NaN,0
NaN,0,0,0,0,0,0,0,10,169,244,57,NaN,0,NaN,209,255,173,5,0,NaN,0,0,0,NaN,0,0,0
0,0,NaN,0,0,0,NaN,0,2,53,102,17,NaN,0,27,NaN,255,136,2,NaN,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,9,2,0,NaN,47,246,253,88,NaN,0,0,NaN,0,0,NaN,0,0,0
0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,NaN,250,51,NaN,0,0,NaN,0,0,0,0,0,0
