NaN,0,0,NaN,121,88,25,2,1,0,0,0,0,NaN,0,0,0,0,2,149,244,173,22,0,0,0,0,0
0,NaN,NaN,27,NaN,233,NaN,222,202,NaN,133,74,32,6,NaN,0,0,2,123,NaN,NaN,NaN,NaN,0,0,0,0,0
0,0,0,0,NaN,6,38,88,122,164,209,231,NaN,238,NaN,NaN,163,166,254,200,101,35,13,8,2,1,NaN,0
0,0,0,0,0,0,NaN,NaN,0,0,NaN,3,13,30,55,83,139,255,227,201,223,NaN,246,242,225,217,229,166
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,253,57,NaN,NaN,6,14,15,45,92,129,208
NaN,0,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,12,226,194,2,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,96,255,86,0,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,151,246,17,0,0,NaN,0,0,NaN,0,0,0,0
0,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,226,5,0,0,0,0,0,0,NaN,0,NaN,0
0,0,0,0,0,0,2,36,95,107,77,17,0,0,7,227,165,0,0,NaN,NaN,0,NaN,0,0,0,0,NaN
0,0,0,0,0,NaN,176,NaN,NaN,184,218,244,NaN,17,49,255,125,0,0,NaN,0,0,NaN,0,0,0,0,0
0,0,NaN,0,71,233,171,31,NaN,0,3,59,221,192,78,NaN,91,NaN,NaN,0,0,0,NaN,NaN,0,0,0,0
0,NaN,0,NaN,246,NaN,3,0,0,0,0,0,40,239,233,255,65,0,0,NaN,0,0,NaN,0,NaN,0,0,0
0,0,67,NaN,NaN,1,0,0,0,0,0,0,0,NaN,255,254,NaN,0,0,0,0,0,NaN,0,0,0,0,NaN
0,28,NaN,154,2,0,0,0,0,0,0,0,0,29,250,234,NaN,0,NaN,0,NaN,NaN,0,0,0,0,0,0
0,158,224,15,0,0,0,NaN,0,0,0,0,NaN,NaN,97,NaN,1,NaN,0,0,0,0,0,0,0,0,NaN,0
42,248,NaN,0,0,0,NaN,NaN,0,0,0,0,0,NaN,NaN,0,0,NaN,0,0,NaN,0,NaN,NaN,0,0,0,0
144,253,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,0,0,0
215,193,2,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN
255,111,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,17,3,0,0,0,0,NaN,0,0,0,0,NaN,NaN,NaN
255,90,0,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,205,251,217,NaN,0,0,0,0,0,0,0,0,0,0,0
NaN,97,0,0,0,0,0,0,0,0,6,169,230,95,29,NaN,247,NaN,0,NaN,0,NaN,0,0,0,0,0,0
251,130,0,0,0,0,0,0,0,0,135,NaN,49,0,0,NaN,NaN,54,0,0,0,0,0,0,0,0,0,NaN
167,218,9,0,0,0,NaN,0,0,3,214,NaN,0,0,6,200,206,8,0,0,NaN,0,0,0,0,0,NaN,0
49,252,NaN,NaN,0,NaN,0,NaN,0,43,254,82,0,0,93,254,76,NaN,0,0,0,0,0,0,0,NaN,0,NaN
2,157,244,71,1,0,0,0,0,15,237,NaN,43,NaN,248,NaN,4,0,0,0,0,0,0,0,NaN,NaN,0,NaN
0,NaN,NaN,243,182,82,NaN,5,8,16,114,254,255,241,119,4,0,0,0,0,0,0,0,NaN,0,NaN,0,0
NaN,0,0,29,129,NaN,NaN,238,NaN,NaN,213,NaN,100,29,0,NaN,0,0,NaN,0,0,0,NaN,0,0,0,0,0
