0,0,0,0,1,NaN,85,154,NaN,NaN,80,42,15,6,3,1,NaN,0,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,6,70,225,NaN,255,252,NaN,221,176,NaN,106,77,57,38,NaN,12,8,6,4,NaN,1,0,0,0
0,NaN,0,0,5,NaN,NaN,255,255,255,255,255,NaN,255,252,246,241,223,199,172,NaN,NaN,NaN,NaN,37,9,1,0
NaN,0,0,0,1,17,88,NaN,238,251,255,NaN,255,255,255,NaN,255,255,255,NaN,255,255,NaN,245,NaN,55,5,0
NaN,0,0,0,0,1,6,24,NaN,105,NaN,162,180,208,NaN,255,255,255,255,255,255,255,NaN,255,230,73,6,0
0,0,0,0,0,NaN,0,0,1,3,NaN,NaN,12,44,200,NaN,255,255,NaN,233,220,223,212,171,88,21,1,0
0,0,NaN,NaN,0,0,0,0,0,0,0,0,1,40,212,255,255,255,221,66,28,30,24,NaN,4,NaN,0,0
0,0,NaN,0,0,NaN,NaN,0,1,1,0,0,1,NaN,215,255,NaN,255,NaN,NaN,NaN,0,NaN,0,0,0,0,0
NaN,0,0,NaN,4,11,23,NaN,NaN,NaN,47,34,25,48,NaN,NaN,255,255,NaN,71,3,0,NaN,0,0,0,0,0
0,1,8,36,96,160,NaN,226,237,238,234,NaN,207,202,241,NaN,255,255,255,119,NaN,0,0,NaN,NaN,NaN,0,0
5,29,107,207,250,255,255,255,255,255,255,255,255,255,NaN,255,NaN,255,255,186,28,1,0,0,0,0,NaN,0
62,172,250,255,255,255,NaN,255,253,244,243,NaN,255,NaN,255,255,255,255,255,233,63,3,NaN,0,0,0,NaN,0
222,254,255,255,255,228,174,118,80,58,55,73,100,126,163,213,249,255,255,232,NaN,5,0,0,0,0,0,0
NaN,255,255,254,169,NaN,16,5,2,1,1,1,3,5,12,35,93,153,161,NaN,25,NaN,0,0,0,0,NaN,0
255,255,255,NaN,NaN,3,0,0,0,0,0,NaN,0,0,0,NaN,4,NaN,12,7,2,NaN,NaN,0,0,0,0,NaN
255,255,255,198,30,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0
255,255,255,NaN,55,3,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0
255,255,255,255,151,30,3,NaN,0,0,0,0,0,0,0,0,NaN,NaN,7,13,20,26,29,NaN,24,16,NaN,NaN
217,255,NaN,255,251,175,64,17,4,1,0,NaN,1,6,22,49,84,NaN,151,NaN,NaN,213,216,216,NaN,181,121,66
NaN,188,253,255,255,255,231,172,NaN,63,36,NaN,40,NaN,NaN,232,247,254,255,255,255,255,255,255,255,255,252,241
7,NaN,161,240,255,255,255,255,253,240,NaN,206,219,249,255,255,255,NaN,255,255,255,255,255,255,NaN,255,255,255
NaN,3,21,NaN,174,236,NaN,255,255,255,255,255,255,255,255,NaN,255,NaN,255,255,255,255,255,255,255,255,255,255
NaN,0,0,3,17,51,102,NaN,201,237,255,255,255,255,255,NaN,255,255,255,255,NaN,255,NaN,255,255,252,230,202
0,0,0,NaN,NaN,1,3,9,25,101,250,255,NaN,NaN,245,177,NaN,166,169,167,161,146,NaN,124,107,78,43,23
0,0,0,0,0,0,0,0,6,88,NaN,255,255,255,NaN,27,8,10,NaN,11,9,7,5,4,3,2,NaN,NaN
0,0,NaN,0,0,0,0,0,NaN,62,233,NaN,255,255,NaN,30,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0
NaN,0,0,0,0,0,NaN,NaN,1,NaN,168,253,255,255,247,132,NaN,1,0,0,0,NaN,0,0,NaN,0,0,0
0,0,0,0,0,NaN,0,0,NaN,6,50,174,255,255,255,218,53,NaN,0,0,0,0,0,0,NaN,0,0,0
