39,50,73,95,98,90,84,71,62,58,47,NaN,21,15,NaN,NaN,5,3,2,0,0,0,0,0,0,0,0,0
NaN,241,NaN,255,NaN,255,255,252,NaN,246,240,NaN,214,NaN,NaN,174,152,128,101,75,56,38,NaN,14,7,2,0,0
253,255,NaN,255,255,255,255,255,255,255,255,255,255,255,255,NaN,255,255,NaN,251,243,NaN,212,188,131,43,NaN,0
91,103,105,108,116,NaN,NaN,128,133,NaN,NaN,175,NaN,208,NaN,254,255,255,NaN,255,255,NaN,255,255,NaN,122,14,0
NaN,2,NaN,NaN,NaN,3,3,NaN,3,4,5,9,14,23,NaN,243,NaN,255,NaN,239,221,229,236,229,180,65,7,0
NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,8,108,247,NaN,255,240,94,25,NaN,37,32,17,4,0,NaN
NaN,0,0,0,NaN,0,0,0,0,0,2,7,NaN,NaN,162,NaN,255,255,203,NaN,1,0,0,0,0,NaN,0,NaN
NaN,0,NaN,0,0,0,NaN,5,19,NaN,103,158,191,218,249,NaN,255,NaN,171,22,0,0,0,0,NaN,NaN,0,0
0,NaN,0,0,NaN,20,61,NaN,190,236,253,255,255,255,NaN,255,255,255,181,29,1,0,NaN,0,0,0,0,0
NaN,NaN,4,28,98,188,240,254,255,255,255,255,253,250,255,255,255,255,193,40,2,0,0,0,0,NaN,0,0
0,10,NaN,187,NaN,255,255,255,250,217,166,109,NaN,NaN,98,160,185,152,68,12,NaN,NaN,0,0,0,0,0,NaN
NaN,76,219,NaN,NaN,255,237,168,NaN,26,NaN,2,0,0,2,NaN,11,7,2,0,0,NaN,NaN,0,NaN,0,NaN,0
48,194,NaN,255,255,205,70,14,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0
142,NaN,255,255,229,70,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0
242,255,255,255,168,20,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,0
229,NaN,NaN,255,161,18,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0
NaN,NaN,255,255,229,77,9,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0
24,145,251,255,255,NaN,120,36,8,1,0,0,0,0,0,0,0,1,4,NaN,NaN,27,38,39,30,18,NaN,3
3,39,165,248,255,255,253,215,144,84,NaN,NaN,10,NaN,4,9,NaN,NaN,NaN,172,200,223,NaN,234,226,200,NaN,99
NaN,3,29,116,NaN,253,255,255,255,NaN,237,209,175,148,142,NaN,213,NaN,255,255,255,NaN,255,NaN,NaN,255,255,254
0,NaN,1,8,42,123,202,242,255,255,255,255,255,255,255,NaN,255,255,255,255,NaN,255,255,255,255,255,255,255
0,0,0,0,1,6,23,NaN,104,156,NaN,230,249,NaN,255,255,255,255,255,255,255,255,255,255,255,255,253,NaN
NaN,0,0,NaN,NaN,0,0,0,NaN,6,15,32,NaN,238,255,255,255,241,194,NaN,183,NaN,180,174,161,NaN,85,NaN
0,0,0,0,0,0,0,NaN,0,NaN,0,3,74,236,255,NaN,249,105,17,8,NaN,8,8,7,6,NaN,1,0
NaN,0,0,0,0,0,0,0,0,0,0,3,67,232,255,255,239,63,3,0,0,0,0,NaN,0,0,0,0
NaN,0,0,0,0,0,0,0,0,0,0,1,34,188,255,255,254,NaN,48,13,3,0,0,0,0,0,0,0
0,0,0,0,NaN,NaN,0,0,0,0,0,0,8,86,226,NaN,255,254,228,154,47,4,0,0,0,0,0,0
0,0,0,NaN,0,0,0,NaN,0,0,0,0,NaN,13,85,215,255,255,255,251,121,12,0,0,0,NaN,NaN,0
